ACACIA VALLEY,5,FESTIVA,100
12 X 24,M01912241L,,POLISHED,M019  Cumulus Grey,10.00,SF,7.51
3 X 9,M017391L,,POLISHED,M017  Stratus White,3.80,SF,9.87
3 X 9,M018391L,,POLISHED,M018  Cirrus Storm,5.52,SF,7.56
3 X 9,M019391L,,POLISHED,M019  Cumulus Grey,3.60,SF,9.45
ARABESQUE MOSAIC,,,,,,,
13-3/8 X 11-1/4,DA40BLDARABSQ1P,,HONED,DA40  Stratus White Bld,7.38,SF,17.70
13-3/8 X 11-1/4,DA41BLDARABSQ1P,,HONED,DA41  Cirrus Storm Bld,7.38,SF,17.70
13-3/8 X 11-1/4,DA42BLDARABSQ1P,,POLISHED,DA42  Cumulus Grey Bld,7.38,SF,16.51
HEXAGON MOSAIC,,,,,,,
"2"" HEX",DA322HEXMS1U,,HONED,DA32  Cirrus Storm,9.60,SF,8.16
"2"" HEX",M0172HEXMS1U,,HONED,M017  Stratus White,9.60,SF,9.76
"2"" HEX",M0192HEXMS1U,,HONED,M019  Cumulus Grey,9.80,SF,9.08
LINEAR RANDOM MOSAIC,,,,,,,
11-3/4 X 11-1/4,DA34LNRRNDMS1P,,POLISHED,DA34  Stratus White Bld,9.80,SF,6.61
11-3/4 X 11-1/4,DA35LNRRNDMS1P,,POLISHED,DA35  Cirrus Storm Bld,9.80,SF,6.29
11-3/4 X 11-1/4,DA36LNRRNDMS1P,,POLISHED,DA36  Cumulus Grey Bld,9.80,SF,6.39
LINKED RING MOSAIC,,,,,,,
13-5/8 X 12-3/16,DA37LNKRINGMS1U,,HONED,DA37  Stratus White Bld,10.21,SF,21.36
13-5/8 X 12-3/16,DA38LNKRINGMS1U,,HONED,DA38  Cirrus Storm Bld,10.21,SF,21.36
13-5/8 X 12-3/16,DA39LNKRINGMS1U,,HONED,DA39  Cumulus Grey Bld,10.21,SF,21.36
PEBBLE MOSAIC,,,,,,,
12 X 12,DA33RIVRPEBMS1P,,TUMBLED,DA33  Cirrus Storm,9.90,SF,6.08
12 X 12,DA52RIVRPEBMS1P,,TUMBLED,DA52  Cumulus Grey Bld,10.00,SF,5.82
12 X 12,M017RIVRPEBMS1P,,TUMBLED,M017  Stratus White,9.90,SF,6.43
THIN PENCIL RAIL TRIM,,,,,,,
3/8 X 12,M0171/212PPR1U,,HONED,M017  Stratus White,36.00,PC,5.26
3/8 X 12,M0181/212PPR1U,,HONED,M018  Cirrus Storm,36.00,PC,4.26
3/8 X 12,M0191/212PPR1U,,HONED,M019  Cumulus Grey,30.00,PC,3.11
REGAL PENDANT (PTS),"#",,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
1-1/2 X 4 24TRAPMS1P,,TRAPEZOID,10.01,SF,13.77
"",REGAL PENDANT (PTS)  - COLORS
RP07,Baroness Bijou
RP08,Pharaoh Onyx
RP09,Czarina Ice
RP10,Duchess Gold
RP11,Contessa Charm
RP12,Aurelian Empress
REMEDY,"#",,,Units/,U/M,Price
"",,,,Carton,,
WALL TILE,,,,,,
3 X 9,,391P,FIELD TILE,5.42,SF,4.64
"",,REMEDY  - COLORS
RD20,Elixir,
RD21,Herbal,
RD22,Hydro,
RD23,Zen,
RD24,Antidote,
RD25,Alchemy,
REMINISCENT #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 12 12121P6,,FIELD TILE,14.55,SF,2.60
12 X 24 12241P6,,FIELD TILE,15.60,SF,2.87
MOSAIC,,,,,
2 X 2 22MS1P2,,MOSAIC,24.00,SF,4.54
FLOOR TRIM,,,,,
3 X 12 P43C91P1,,BULLNOSE,30.00,PC,3.41
6 X 12 P36C9TB1P2,,COVE BASE,22.00,PC,6.86
1 X 6 PC36C9TB1P2,,COVE BASE OUTCORNER,15.00,PC,6.86
"",REMINISCENT  - COLORS
RM20,Memento White
RM21,Aged Beige
RM22,Souvenir Gray
RM23,Reclaimed Gray
RENDER METALS,"#",,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
3 X 18 3181P,,FIELD TILE,24.00,PC,18.77
3 X 18 318B1P,,OBLIQUE,24.00,PC,18.77
3 X 18 318C1P,,PANED,24.00,PC,18.77
3 X 18 318A1P,,PLEATED,24.00,PC,18.77
"",,RENDER METALS  - COLORS
RE96,Pewter,
RE97,Iron,
RE98,Classic Bronze,
RE99,Oil Rubbed Brnz,
RESEMBLANCE #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
6 X 24 6241PR,,FIELD TILE,15.00,SF,4.18
"",,RESEMBLANCE  - COLORS
RB10,Natural,
RB11,Brown,
RB12,Medium Gray,
RB13,Light Gray,
RESILIENCE,"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 12,1212Z1PV,FIELD TILE,15.52,SF,1.00
12 X 24,1224Z1PV,FIELD TILE,15.04,SF,1.25
18 X 36,18361P3,FIELD TILE,13.29,SF,1.55
WALL TILE,,,,,
10 X 14,10141P2,FIELD TILE,14.25,SF,1.69
4 X 16,4161P2,FIELD TILE,13.20,SF,2.09
4 X 16,416WAV1P2,WALL TILE WAVE,13.20,SF,2.09
MOSAIC,,,,,
"1-1/2"" HEX",15HEXMS1P2,HEX,9.72,SF,3.33
FLOOR TRIM,,,,,
3 X 24,P43F91P1,BULLNOSE,10.00,PC,3.00
JOLLY,,,,,
1/2 X 12,S1/212J1P2,JOLLY,192.00,PC,2.78
"",RESILIENCE  - COLORS
RL20,Vitality White
RL21,Dynamic Beige
RL22,Resourceful Grey
RL23,Stamina Grey
RETRO ROUNDS (PTS),"#",GROUP 1,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
1 X 1 11PNYRDMS1P,,PORCELAIN,10.00,SH,9.09
"",RETRO ROUNDS (PTS) GROUP 1 - COLORS
RR01,Bold White Gls
RR02,Bold White Mat
RR03,Polka Dot Glass
RR04,Polka Dot Matte
RR05,Cream Soda
RR06,Saddle Brown
RR10,Denim Blue
RR11,Cobalt Circle
RR12,Smoky Gray
RR13,Engine Gray
RR14,Canvas Blk Gls
RR15,Canvas Blk Mat
RETRO ROUNDS (PTS),"#",GROUP 2,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
1 X 1 11PNYRDMS1P,,PORCELAIN,10.00,SH,13.94
"",RETRO ROUNDS (PTS) GROUP 2 - COLORS
RR07,Daffodil Yellow
RR08,Orange Soda
RR09,Cherry Red
RETROSPACE #,,,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
3 X 6 361P,,FIELD TILE,11.52,SF,4.36
6 X 6 661P,,FIELD TILE,11.52,SF,4.36
6 X 6 66HEX1P,,HEXAGON,11.04,SF,4.36
CHAIR RAIL,,,,,
1 X 6 16CR1P,,CHAIR RAIL,40.00,PC,3.70
DECO,,,,,
3 X 6 36DECOA1P,,DECO A WAVE,88.00,PC,3.14
3 X 6 36DECOB1P,,DECO B DIAMOND,88.00,PC,3.14
JOLLY,,,,,
1/2 X 12 S1/212J1P,,JOLLY,192.00,PC,3.70
"",RETROSPACE  - COLORS
RS30,Modern White
RS31,Mercury Grey
RS32,Sycamore Tan
RS33,Sky Blue
RS34,Succulent Green
RS35,Jet Black
REVALIA,"#",,,,Units/,U/M,Price
"",,,,,Carton,,
MOSAIC,,,,,,,
2 X 6,,RV0826BEVMS1P,BEVEL,RV08  Centennial White,9.60,SF,6.54
2 X 6,,RV0926BEVMS1P,BEVEL,RV09  Festive Gray,9.60,SF,6.54
2 X 6,,RV1026BEVMS1P,BEVEL,RV10  Jubilee Beige,9.60,SF,6.54
2 X 6,,RV1126BEVMS1P,BEVEL,RV11  Celebration Teal,9.60,SF,6.54
2 X 6,,RV1226BEVMS1P,BEVEL,RV12  Gala Black,9.60,SF,6.54
"3""",,RV263FANMS1P,FAN,RV26  Felicity White,10.20,SF,6.60
"3""",,RV273FANMS1P,FAN,RV27  Graceful Greige,10.20,SF,6.60
"3""",,RV283FANMS1P,FAN,RV28  Delightful Tan,10.20,SF,6.60
"3""",,RV293FANMS1P,FAN,RV29  Exquisite Sky,10.20,SF,6.60
"3""",,RV303FANMS1P,FAN,RV30  Sublime Gray,10.20,SF,6.60
"3""",,RV313FANMS1P,FAN,RV31  Charming Peach,10.20,SF,8.18
"3""",,RV323FANMS1P,FAN,RV32  Blissful Berry,10.20,SF,8.18
"3""",,RV333FANMS1P,FAN,RV33  Radiant Blue,10.20,SF,8.18
6 X 6,,RV1666KLDSPMS1P,KALEIDOSCOPE,RV16  White,11.88,SF,6.60
6 X 6,,RV1766KLDSPMS1P,KALEIDOSCOPE,RV17  Gray,11.88,SF,6.60
1 X 4,,RV1314PICKTMS1P,PICKET,RV13  Calming White,9.40,SF,9.33
1 X 4,,RV1414PICKTMS1P,PICKET,RV14  Peaceful Blend,9.40,SF,9.33
1 X 4,,RV1514PICKTMS1P,PICKET,RV15  Hot Spring Blend,9.40,SF,9.33
2 X 10,,RV05210RPLMS1P,RIPPLE,RV05  White,8.40,SF,6.86
2 X 10,,RV06210RPLMS1P,RIPPLE,RV06  Cream,8.40,SF,6.86
2 X 10,,RV07210RPLMS1P,RIPPLE,RV07  Gray,8.40,SF,6.86
3 X 4,,RV1834STRLMS1P,STRUCTURAL,RV18  White,10.40,SF,10.60
3 X 4,,RV1934STRLMS1P,STRUCTURAL,RV19  Moss,10.40,SF,10.60
3 X 4,,RV2034STRLMS1P,STRUCTURAL,RV20  Sage Green,10.40,SF,10.60
3 X 4,,RV2134STRLMS1P,STRUCTURAL,RV21  Brilliant Blue,10.40,SF,10.60
3 X 4,,RV2234STRLMS1P,STRUCTURAL,RV22  Spice,10.40,SF,10.60
3 X 4,,RV2334STRLMS1P,STRUCTURAL,RV23  Red,10.40,SF,10.60
3 X 4,,RV2434STRLMS1P,STRUCTURAL,RV24  Mustard,10.40,SF,10.60
3 X 4,,RV2534STRLMS1P,STRUCTURAL,RV25  Metallic Gray,10.40,SF,10.60
REVALIA REMIX #,,,,Units/,U/M,Price
"",,,,Carton,,
WALL TILE,,,,,,
2 X 8 28MODRPL1P2,,RIPPLE,RV05  White,10.40,SF,7.60
"",,RIPPLE,RV06  Cream,10.40,SF,7.60
"",,RIPPLE,RV07  Gray,10.40,SF,7.60
MOSAIC,,,,,,
2 X 6 26BEVMS1P2,,BEVEL,RV08  Centennial White,10.30,SF,7.27
"",,BEVEL,RV09  Festive Gray,10.30,SF,7.27
"",,BEVEL,RV10  Jubilee Beige,10.30,SF,7.27
"",,BEVEL,RV11  Celebration Teal,10.30,SF,7.27
"",,BEVEL,RV12  Gala Black,10.30,SF,7.27
"3"" 3FANMS1P2",,FAN,RV26  Felicity White,10.20,SF,7.34
"",,FAN,RV27  Graceful Greige,10.20,SF,7.34
"",,FAN,RV28  Delightful Tan,10.20,SF,7.34
"",,FAN,RV29  Exquisite Sky,10.20,SF,7.34
"",,FAN,RV30  Sublime Gray,10.20,SF,7.34
"",,FAN,RV31  Charming Peach,10.20,SF,7.34
"",,FAN,RV32  Blissful Berry,10.20,SF,7.34
"",,FAN,RV33  Radiant Blue,10.20,SF,7.34
6 X 6 66KLDSMS1P2,,KALEIDOSCOPE,RV16  White,10.00,SF,6.60
"",,KALEIDOSCOPE,RV17  Gray,10.00,SF,6.60
1 X 4 14PICKXMS1P,,PICKET,RV13  Calming White,9.40,SF,9.34
"",,PICKET,RV14  Peaceful Blend,9.40,SF,9.34
"",,PICKET,RV15  Hot Spring Blend,9.40,SF,9.34
3 X 4 34STRLXMS1P,,STRUCTURAL,RV18  White,10.40,SF,7.01
"",,STRUCTURAL,RV19  Moss,10.40,SF,7.01
"",,STRUCTURAL,RV20  Sage Green,10.40,SF,7.01
"",,STRUCTURAL,RV21  Brilliant Blue,10.40,SF,7.01
"",,STRUCTURAL,RV22  Spice,10.40,SF,7.01
"",,STRUCTURAL,RV23  Red,10.40,SF,7.01
"",,STRUCTURAL,RV24  Mustard,10.40,SF,7.01
"",,STRUCTURAL,RV25  Metallic Gray,10.40,SF,7.01
REVO TILE,"#",,,,Units/,U/M,Price
"",,,,,Carton,,
FLOOR TILE,,,,,,,
12 X 24,,1224CLK1P  *1,FIELD TILE,RV50  Carrara White,9.60,SF,3.50
"",,,FIELD TILE,RV51  Exquisite Grey,9.60,SF,3.50
"",,,FIELD TILE,RV52  Enchanting Marble,9.60,SF,3.50
"",,,FIELD TILE,RV53  Calacatta Marvel,9.60,SF,3.50
"",,,FIELD TILE,RV60  Tower White,9.60,SF,3.50
"",,,FIELD TILE,RV61  Graphite,9.60,SF,3.50
"",,,FIELD TILE,RV62  Hearthstone,9.60,SF,3.50
"",,,FIELD TILE,RV63  Sand Dollar,9.60,SF,3.50
"",,,FIELD TILE,RV64  Brushed Grey,9.60,SF,3.50
"",,,FIELD TILE,RV65  Shaker Beige,9.60,SF,3.50
"",,,FIELD TILE,RV66  Lenox Grey,9.60,SF,3.50
"",,,FIELD TILE,RV90  Power Grey,9.60,SF,3.50
6 X 24,,624CLK1P  *2,FIELD TILE,RV70  Perspective Grey,10.20,SF,3.50
"",,,FIELD TILE,RV71  Goldenhurst,10.20,SF,3.50
"",,,FIELD TILE,RV72  Spiced Walnut,10.20,SF,3.50
"",,,FIELD TILE,RV73  Mission Elm,10.20,SF,3.50
"",,,FIELD TILE,RV74  Toasted Brown,10.20,SF,3.50
"",,,FIELD TILE,RV75  Antiquity White,10.20,SF,3.50
6 X 36,,636CLK1P,FIELD TILE,RV76  Toasted Pecan,10.15,SF,3.50
"",,,FIELD TILE,RV77  Maplewood,10.15,SF,3.50
"",,,FIELD TILE,RV78  Whitewash,10.15,SF,3.50
"",,,FIELD TILE,RV80  French Press,10.15,SF,3.50
"",,,FIELD TILE,RV81  Driftwood,10.15,SF,3.50
"",,,FIELD TILE,RV82  Provence Brown,10.15,SF,3.50
"",,,FIELD TILE,RV83  Dark Walnut,10.15,SF,3.50
"",,,FIELD TILE,RV84  Harbor Grey,10.15,SF,3.50
REVO TILE ACCESSORIES,"#",,Units/,U/M,Price
"",,,Carton,,
MISC INSTALL,,,,,
MISC 9999574539,HAND TOOLS,(9999),10.00,EA,16.98
MISC 9999574575,HAND TOOLS,(9999),6.00,EA,13.58
9LB 9999574635,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574636,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574637,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574638,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574639,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574640,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574641,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574642,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574643,RAPIDGROUT,(9999),0.00,EA,53.98
9LB 9999574644,RAPIDGROUT,(9999),0.00,EA,53.98
1.96IN X 164FT 9999575187,UNDERLAYMENT,(9999),30.00,EA,4.44
100 SF 9999574608,UNDERLAYMENT,(9999),1.00,EA,38.11
RHETORIC,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241P6,FIELD TILE,15.60,SF,1.30
20 X 20,,20201P6,FIELD TILE,16.26,SF,1.19
WALL TILE,,,,,,
8 X 24,,8241P2,FIELD TILE,12.80,SF,2.55
8 X 24,,824ODY1P2,ODYSSEY FIELD TILE,12.80,SF,2.55
FLOOR TRIM,,,,,,
3 X 12,,P43C91P1,BULLNOSE,30.00,PC,2.45
JOLLY,,,,,,
1/2 X 12,,S1/212J1P2,JOLLY,192.00,PC,3.40
"",RHETORIC  - COLORS
RT05,Aristotle White
RT06,Philosopher Beige
RT07,Eloquent Grey
RT08,Composition Grey
RHETORIC,"#",MOSAICS,,Units/,U/M,Price
"",,,,Carton,,
MOSAIC,,,,,,
12 X 12,,2OCTMS1P2,OCTAGON DOT,10.00,SF,4.36
"",RHETORIC MOSAICS - COLORS
RT10,Aristotle White Mix
RT11,Philosopher Beige Mix
RT12,Eloquent Grey Mix
RT13,Composition Grey Mix
RITTENHOUSE SQUARE,"#",GROUP 2,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
2 X 4 24BJMS1P2,,BRICK JOINT,9.96,SF,7.75
"",RITTENHOUSE SQUARE GROUP 2 - COLORS
0100,White
0135,Almond
0190,Arctic White
RIVER MARBLE #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 24 12241L,,FIELD TILE POLISHED,15.28,SF,3.95
12 X 36 12361L,,FIELD TILE POLISHED,11.40,SF,4.73
6 X 24 6241L,,FIELD TILE POLISHED,10.67,SF,4.79
12 X 24 12241P,,FIELD TILE UNPOLISHED,15.28,SF,3.31
12 X 36 12361P,,FIELD TILE UNPOLISHED,11.40,SF,4.41
6 X 24 6241P,,FIELD TILE UNPOLISHED,10.67,SF,4.15
FLOOR TRIM,,,,,
3 X 12 S43C91L1,,BULLNOSE POLISHED,30.00,PC,4.54
3 X 12 S43C91P1,,BULLNOSE UNPOLISHED,30.00,PC,4.40
6 X 12 P36C9T1P2,,COVE BASE,22.00,PC,6.80
1 X 6 PC36C9T1P2,,COVE BASE OUTCORNER,15.00,PC,4.16
"",RIVER MARBLE  - COLORS
RM90,River Rapids
RM91,Sandy Flats
RM92,Silver Springs
RM94,Smoky River
SADDLE BROOK #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
6 X 36 636S1PR  *1,,FIELD TILE,13.05,SF,3.28
FLOOR TRIM,,,,,
3 X 18 S43H91P1,,BULLNOSE,16.00,PC,4.53
"",SADDLE BROOK  - COLORS
SD13,Oak Trail
SD14,Farmhouse
SD15,Walnut Creek
SD16,Gravel Road
SADDLE BROOK XT,"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
6 X 36 636S1PR,,FIELD TILE,13.05,SF,4.38
FLOOR TRIM,,,,,
3 X 18 S43H91P1  *1,,BULLNOSE,16.00,PC,6.53
"",SADDLE BROOK XT  - COLORS
SD83,Oak Trail Xt
SD84,Farmhouse Xt
SD85,Walnut Creek Xt
SD86,Gravel Road Xt
SANDALO #,,,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12,12121PV  *1,,FIELD TILE,14.55,SF,1.35
12 X 12,1212Z1PV,,FIELD TILE,15.52,SF,1.35
18 X 18,1818Z1PV,,FIELD TILE,17.44,SF,1.47
FLOOR TILE-OTHER REGIONS,,,,,,
18 X 18,18181PV  *2,,FIELD TILE,17.04,SF,1.47
FLOOR TILE-SC & NW REGIONS,,,,,,
18 X 18,18181P5  *3,,FIELD TILE,17.52,SF,1.47
WALL TILE,,,,,,
6 X 6,661P2,,FIELD TILE,12.50,SF,2.46
9 X 12,9121P2,,FIELD TILE,11.25,SF,2.46
WALL TRIM,,,,,,
2 X 6,S42691P2,,BULLNOSE,100.00,PC,1.84
3 X 9,S43091P2,,BULLNOSE,54.00,PC,3.10
6 X 6,S46691P2,,BULLNOSE,50.00,PC,3.27
2 X 2,SN42691P2,,BULLNOSE OUTCORNER,25.00,PC,1.84
3 X 3,SN43091P2,,BULLNOSE OUTCORNER,32.00,PC,3.10
6 X 6,SCRL46691P2,,BULLNOSE OUTCORNER,50.00,PC,3.43
COUNTER RAIL,,,,,,
2 X 6,26CRWL1P2,,COUNTER RAIL,36.00,PC,4.67
2 X 2,22CRCN1P2,,COUNTER RAIL OUTCORNER,24.00,PC,6.45
FLOOR TRIM,,,,,,
3 X 12,P43C9S1P2,,BULLNOSE,22.00,PC,3.61
QUARTER ROUND,,,,,,
1 X 6,A1061P2,,QUARTER ROUND,152.00,PC,1.88
1 X 1,UC1061P2,,QUARTER ROUND OUTCORNER,40.00,PC,2.99
"",SANDALO  - COLORS
SW90,Serene White
SW91,Acacia Beige
SW92,Castillian Gray
SW93,Raffia Noce
SANDALO,"#",DECOS AND MOSAICS,,,Units/,U/M,Price
"",,,,,Carton,,
MOSAIC,,,,,,,
2 X 2,,S886MS1P2,BULLNOSE,SW96  Universal Blend,108.00,LF,3.12
2 X 2,,22MS1P2,MOSAIC,SW96  Universal Blend,24.00,SF,4.93
DECO,,,,,,,
3 X 12,,312DECO1P,FLOOR & WALL BORDER,SW97  Smoky Topaz Bld,48.00,PC,11.38
"",,,FLOOR & WALL BORDER,SW98  Zircon Blend,48.00,PC,11.38
SANTINO,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241P,FIELD TILE,15.28,SF,3.48
18 X 18,,18181P  *1,FIELD TILE,17.39,SF,3.47
18 X 36,,18361P,FIELD TILE,17.39,SF,3.61
6 X 24,,6241P  *1,FIELD TILE,10.67,SF,3.47
FLOOR TRIM,,,,,,
4 X 18,,S44H91P1,BULLNOSE,10.00,PC,5.75
6 X 12,,S36C9TB1P,COVE BASE,20.00,PC,9.44
1 X 6,,SC36C9TB1P,COVE BASE OUTCORNER,10.00,PC,9.44
"",,SANTINO  - COLORS
SN06,Bianco,
SN07,Chiaro,
SN08,Grigio,
SN09,Bruno,
SN13,Bianco Puro,
SN14,Grigio Caldo,
SN15,Nero,
SEASON WOOD #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 48 12481PK  *1,,FIELD TILE,11.40,SF,6.81
24 X 48 24481PK  *1,,FIELD TILE,15.26,SF,7.11
6 X 48 6481PK  *1,,FIELD TILE,15.12,SF,5.87
8 X 48 8481PK  *1,,FIELD TILE,15.12,SF,5.96
FLOOR TRIM,,,,,
3 X 12 S43C91P1,,BULLNOSE,30.00,PC,4.94
6 X 12 P36C9T1P2,,COVE BASE,22.00,PC,9.80
1 X 6 PC36C9T1P2,,COVE BASE OUTCORNER,15.00,PC,6.21
"",SEASON WOOD  - COLORS
SW01,Orchard Grey
SW02,Winter Spruce
SW03,Atumn Wood
SW04,Redwood Grove
SW05,Snow Pine
SECTOR,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241P,FIELD TILE,11.63,SF,4.07
"",SECTOR  - COLORS
SC10,Element Aerial
SC11,Limestone Aerial
SC12,Cinder Aerial
SC13,Iron Aerial
SC14,Slate Aerial
SC15,Element Faction
SC16,Limestone Faction
SC17,Cinder Faction
SC18,Iron Faction
SC19,Slate Faction
SC20,Element Matrix
SC21,Limestone Matrix
SC22,Cinder Matrix
SC23,Iron Matrix
SC24,Slate Matrix
SERENADE (PTS) #,,,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
13-1/2 X 12-1/2 1RANDMS1P,,RANDOM INTERLOCKING,20.00,PC,20.19
"",SERENADE (PTS)  - COLORS
F181,Memphis Blues
F182,6th Street
F183,Music City
F184,Ranchera
F185,Broadway
F186,Indie
F187,Motor City
F188,Techno
F189,Emerald City
F190,Bluegrass
F191,Cresent City
F192,Surf Rock
SEVERINO,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12,,12121PV  *1,FIELD TILE,14.55,SF,1.32
12 X 12,,1212Z1PV,FIELD TILE,15.52,SF,1.32
12 X 24,,12241PV,FIELD TILE,15.04,SF,1.73
18 X 18,,18181PV  *1,FIELD TILE,17.04,SF,1.47
18 X 18,,1818Z1PV,FIELD TILE,17.44,SF,1.47
WALL TILE,,,,,,
10 X 14,,10141P2,FIELD TILE,14.25,SF,1.78
6 X 6,,661P2,FIELD TILE,12.50,SF,1.78
WALL TRIM,,,,,,
2 X 6,,S42691P2,BULLNOSE,100.00,PC,1.22
3 X 10,,S43101P2,BULLNOSE,54.00,PC,2.09
2 X 2,,SN42691P2,BULLNOSE OUTCORNER,25.00,PC,1.22
3 X 3,,SN43101P2,BULLNOSE OUTCORNER,32.00,PC,2.09
MOSAIC,,,,,,
2 X 2,,22MS1P2,MOSAIC,24.00,SF,4.27
"2""",,2OCT__MS1P2,OCTAGON DOT,10.00,SF,4.92
FLOOR TRIM,,,,,,
3 X 12,,S43C91P2,BULLNOSE,22.00,PC,1.67
QUARTER ROUND,,,,,,
1 X 6,,A1061P2,QUARTER ROUND,152.00,PC,1.26
1 X 1,,UC1061P2,QUARTER ROUND OUTCORNER,40.00,PC,1.44
"",SEVERINO  - COLORS
SV96,Vento Breeze
SV97,Aria Sand
SV98,Cenere Fog
SV99,Terra Bruno
SEVERINO,"#",DECOS,,Units/,U/M,Price
"",,,,Carton,,
DECO,,,,,,
2 X 10,,210DECO1P,DECO,6.00,PC,6.70
SHOWSCAPE #,GROUP 1,,,Units/,U/M,Price
"",,,,Carton,,
WALL TILE,,,,,,
12 X 24 1224A1P2,,,ARABESQUE PATTERN,16.00,SF,3.17
12 X 24 1224E1P2,,,BRUSHSTROKE PATTERN,16.00,SF,3.17
12 X 24 1224C1P2,,,CHEVRON PATTERN,16.00,SF,3.17
12 X 24 1224D1P2,,,REVERSE DOT PATTERN,16.00,SF,3.17
12 X 24 1224S1P2,,,SOLID COLOR,16.00,SF,3.17
12 X 24 1224B1P2,,,SQUARE LATTICE PATTERN,16.00,SF,3.17
JOLLY,,,,,,
1/2 X 12 S1/212J1P2,,,JOLLY,192.00,PC,3.40
"",SHOWSCAPE GROUP 1 - COLORS
SH09,Stylish White
SH10,Almond
SH11,Soft Gray
SH12,Deep Gray
SHOWSCAPE #,GROUP 2,,,Units/,U/M,Price
"",,,,Carton,,
WALL TILE,,,,,,
12 X 24 1224A1P2,,,ARABESQUE PATTERN,16.00,SF,4.19
12 X 24 1224E1P2,,,BRUSHSTROKE PATTERN,16.00,SF,4.19
12 X 24 1224C1P2,,,CHEVRON PATTERN,16.00,SF,4.19
12 X 24 1224D1P2,,,REVERSE DOT PATTERN,16.00,SF,4.19
12 X 24 1224S1P2,,,SOLID COLOR,16.00,SF,4.19
12 X 24 1224B1P2,,,SQUARE LATTICE PATTERN,16.00,SF,4.19
JOLLY,,,,,,
1/2 X 11-15/16 S1/212J1P2,,,JOLLY,192.00,PC,4.51
1/2 X 12 S1/212J1P2,,,JOLLY,192.00,PC,3.69
"",SHOWSCAPE GROUP 2 - COLORS
SH15,Vivid Green
SH16,Crisp Blue
SH17,Currant
SIERRA,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12,,12121P2  *1,FIELD TILE,11.00,SF,1.24
12 X 12,,1212Z1P2,FIELD TILE,15.52,SF,1.24
FLOOR TRIM,,,,,,
3 X 12,,P43C91P2,BULLNOSE,22.00,PC,2.71
"",,SIERRA  - COLORS
1500,Rainier,
1525,Aspen,
1535,Vail,
2009,Almond,
2011,Black,
SIMPLYSTICK MOSAIX,"#",,,Units/,U/M,Price
"",,,,Carton,,
STONE MOSAIC,,,,,,
2 X 4 24BVSSMS1L,,BEVEL,M048  Stormy Mist,11.64,SF,7.33
"",,BEVEL,M103  Daphne White,11.64,SF,8.29
"",,BEVEL,M701  Carrara White,11.64,SF,7.90
2 X 4 24BVSSMS1U,,BEVEL,L191  Chenille White,11.64,SF,7.73
STONE AND GLASS MOSAIC,,,,,,
1 X 4 14BJSSMSIP,,BRICK JOINT,SK14  Daphne White and glass Blend,11.64,SF,6.51
"",,BRICK JOINT,SK15  Stormy Mist and glass Blend,11.64,SF,6.51
"",,BRICK JOINT,SK16  Carrara White and glass Blend,11.64,SF,6.51
"",,BRICK JOINT,SK17  Chenille white and glass Blend,11.64,SF,6.65
"4"" 4RSTRSSMS1L",,STRAIGHT STACK,SK10  Daphne White and glass Blend,13.35,SF,5.59
"",,STRAIGHT STACK,SK11  Stormy Mist and glass Blend,13.35,SF,5.59
"",,STRAIGHT STACK,SK12  Carrara White and glass Blend,13.35,SF,5.59
"4"" 4RSTRSSMS1U",,STRAIGHT STACK,SK13  Chenille white and glass Blend,13.35,SF,5.69
